chr	start	end
chr1	40224202	40224777
chr1	40228775	40229030
chr1	40232597	40232927
chr1	40270621	40270774
chr1	40280295	40280391
chr1	40281618	40282080
chr1	40286888	40287789
chr1	40293811	40293932
chr1	40307333	40307652
chr1	40311154	40311720
chr1	40322205	40322367
chr1	40323273	40323851
chr1	40325464	40325538
chr1	40327242	40327694
chr1	40347630	40347690
chr1	40353396	40353692
chr1	40354831	40355188
chr1	40359911	40360743
chr1	40381415	40383208
chr1	40386528	40386788
chr1	40396711	40397355
chr1	40408852	40409845
chr1	40415290	40416192
chr1	40425259	40425361
chr1	40435565	40436053
chr1	40436850	40437274
chr1	40461567	40461742
chr1	40471946	40472662
chr1	40475305	40475663
chr1	40485835	40487625
chr1	40494305	40494618
chr1	40496271	40496437
chr1	40522459	40522733
chr1	40558697	40559060
chr1	40601666	40601916
chr1	40615189	40615263
chr1	40737538	40738723
chr1	40825394	40825865
chr1	40827612	40827725
chr1	40827946	40828670
chr1	40846898	40847900
chr1	40854127	40854484
chr1	40859556	40860012
chr1	40898080	40898448
chr1	41446992	41447426
chr1	42548294	42548372
chr1	42553001	42553175
chr1	42589865	42590024
chr1	42752511	42752973
chr1	42753283	42753523
chr1	42754054	42754212
chr1	42754477	42755673
chr1	42770237	42770638
chr1	42771525	42771677
chr1	42813073	42813717
chr1	42907710	42908547
chr1	42921083	42921203
chr1	42921674	42921972
chr1	42922169	42922548
chr1	42928190	42928400
chr1	42929619	42929736
chr1	42967539	42967634
chr1	42971966	42972309
chr1	42974897	42975029
chr1	43009608	43010267
chr1	43099061	43099259
chr1	43122775	43123014
chr1	43127768	43127843
chr1	43148513	43150003
chr1	43154994	43156044
chr1	43167411	43167823
chr1	43169903	43170157
chr1	43195181	43195340
chr1	43196371	43196927
chr1	43209651	43209757
chr1	43220312	43221237
chr1	43321292	43321679
chr1	43348733	43348833
chr1	43354382	43354919
chr1	43356219	43356953
chr1	43362263	43362613
chr1	43400288	43400720
chr1	43423949	43424581
chr1	43428782	43429164
chr1	43441806	43442311
chr1	43456150	43457230
chr1	43469636	43470120
chr1	43470672	43471617
chr1	43491297	43492210
chr1	43502138	43503975
chr1	43511534	43511651
chr1	43511848	43512673
chr1	43513902	43514132
chr1	43519514	43519955
chr1	43521259	43521319
chr1	43522035	43522091
chr1	43523376	43523600
chr1	43524381	43525118
chr1	43530767	43532356
chr1	43541996	43542602
chr1	43543049	43543794
chr1	43548631	43548857
chr1	43553992	43554055
chr1	43556982	43557767
chr1	43558877	43559795
chr1	43568097	43568880
chr1	43569095	43569299
chr1	43569610	43569672
chr1	43577073	43577239
chr1	43577670	43579255
chr1	43590593	43591840
chr1	43592325	43592795
chr1	43604095	43605481
chr1	43610495	43610687
chr1	43612042	43612715
chr1	43615101	43615562
chr1	43615816	43616454
chr1	43617894	43618090
chr1	43621919	43622541
chr1	43624138	43624282
chr1	43627958	43628234
chr1	43628442	43628609
chr1	43655594	43655686
chr1	43656231	43656810
chr1	43692482	43692809
chr1	43795009	43795609
chr1	43811509	43811603
chr1	43817100	43817379
chr1	43819443	43819666
chr1	43821625	43821736
chr1	43826750	43826834
chr1	43855192	43855617
chr1	43867707	43868943
chr1	43883595	43885136
chr1	43955794	43956311
chr1	43959810	43960151
chr1	43990215	43991360
chr1	43998676	43998939
chr1	43999609	44000171
chr1	44005005	44005191
chr1	44023445	44024050
chr1	44026295	44026405
chr1	44068641	44068973
chr1	44074244	44074550
chr1	44098413	44099482
chr1	44100050	44100224
chr1	44121607	44121869
chr1	44139723	44139805
chr1	44140709	44141805
chr1	44158393	44159674
chr1	44175162	44177078
chr1	44204349	44205777
chr1	44212072	44212574
chr1	44255140	44255476
chr1	44608235	44609491
chr1	44641617	44642082
chr1	45368334	45368461
chr1	45488886	45489047
chr1	45559876	45560049
chr1	45598940	45599046
chr1	45727490	45728029
chr1	45729718	45729873
chr1	45789804	45790236
chr1	45799236	45799336
chr1	45812889	45813230
chr1	45818059	45818968
chr1	45823141	45823231
chr1	45851762	45853205
chr1	45872712	45872900
chr1	45873635	45874144
chr1	45881298	45882444
chr1	45894665	45894755
chr1	45916565	45917498
chr1	45925526	45925864
chr1	45930210	45930855
chr1	45932436	45932995
chr1	45937699	45937840
chr1	45938260	45938610
chr1	45941345	45941472
chr1	45961834	45962495
chr1	45963385	45963599
chr1	45977693	45977805
chr1	45981832	45983754
chr1	45993656	45993733
chr1	45993972	45994245
chr1	46006050	46006243
chr1	46075394	46075664
chr1	46123404	46124163
chr1	46132785	46132962
chr1	46881525	46881658
chr1	46909510	46911184
chr1	46971262	46971516
chr1	47027454	47027526
chr1	50739905	50740323
chr1	50983509	50985027
chr1	51322965	51323045
chr1	51324223	51324352
chr1	51345649	51346292
chr1	51357163	51357487
chr1	51390544	51391250
chr1	51514962	51515071
chr1	51515970	51516292
chr1	51523212	51523677
chr1	51534796	51535717
chr1	51565961	51566301
chr1	51586667	51587829
chr1	51610536	51610817
chr1	51622901	51623734
chr1	51640565	51641240
chr1	51641625	51642389
chr1	51653731	51654319
chr1	51672504	51672557
chr1	51701232	51701482
chr1	51754385	51754471
chr1	51777094	51777369
chr1	51804327	51804792
chr1	51839145	51839241
chr1	51902069	51902552
chr1	51905186	51905531
chr1	51906582	51906798
chr1	51912966	51913893
chr1	51970103	51970169
chr1	51971914	51973208
chr1	51987627	51987723
chr1	51991196	51992035
chr1	52001675	52001910
chr1	52061026	52061314
chr1	52065221	52065711
chr1	52143311	52143362
chr1	52155633	52155906
chr1	52157433	52157560
chr1	52170204	52170910
chr1	52175878	52177109
chr1	52198435	52198583
chr1	52203341	52203832
chr1	52206698	52207936
chr1	52226817	52228641
chr1	52266129	52266461
chr1	52273777	52273899
chr1	52288833	52290518
chr1	52359565	52359860
chr1	52486314	52486462
chr1	52511156	52511896
chr1	52513503	52513834
chr1	52520161	52520488
chr1	52522812	52523227
chr1	52541522	52542200
chr1	52546740	52547031
chr1	52556554	52557844
chr1	52568829	52568940
chr1	52635085	52635701
chr1	52654797	52654872
chr1	52655264	52655411
chr1	52687254	52688207
chr1	52704155	52704277
chr1	52705197	52705303
chr1	52709595	52709728
chr1	52743942	52744187
chr1	52779559	52779640
chr1	52783267	52784455
chr1	52805246	52805520
chr1	52806844	52807151
chr1	52809824	52810067
chr1	52820925	52821140
chr1	52830228	52830459
chr1	52856711	52856776
chr1	52857246	52857579
chr1	52873665	52874926
chr1	52901391	52902311
chr1	52911013	52911268
chr1	52973436	52973894
chr1	53008051	53008742
chr1	53009168	53010182
chr1	53011766	53012226
chr1	53110101	53110313
chr1	53116157	53116365
chr1	53127670	53127869
chr1	53353477	53354365
chr1	53370007	53370929
chr1	53377927	53378152
chr1	53378598	53378966
chr1	53390465	53390677
chr1	53392221	53392780
chr1	53394178	53394966
chr1	53409132	53409815
chr1	53763348	53763766
chr1	53810968	53811530
chr1	53814712	53815084
chr1	53818404	53819070
chr1	53821474	53821756
chr1	53822432	53822504
chr1	53827492	53827627
chr1	53830878	53831027
chr1	53834889	53835207
chr1	53841021	53842432
chr1	53880474	53881052
chr1	53907618	53908057
chr1	53908416	53908485
chr1	53966075	53966189
chr1	54243371	54243490
chr1	54251026	54252079
chr1	54307178	54308066
chr1	54438089	54438764
chr1	54495269	54496177
chr1	54614041	54614996
chr1	54721530	54721613
chr1	54722772	54723055
chr1	54747298	54747840
chr1	54812902	54812967
chr1	54855289	54855543
chr1	54867085	54867184
chr1	54872227	54872626
chr1	54883405	54883844
chr1	54887233	54887413
chr1	54889733	54890007
chr1	54892779	54892907
chr1	54898667	54898887
chr1	54907005	54907244
chr1	54910609	54910837
chr1	54912784	54913281
chr1	54919123	54919284
chr1	54921742	54922189
chr1	54922986	54923060
chr1	54923606	54923730
chr1	54958212	54958571
chr1	54959672	54959970
chr1	54961108	54961254
chr1	54969289	54969362
chr1	54970386	54970610
chr1	54982473	54983717
chr1	54991841	54991976
chr1	55011850	55011915
chr1	55023652	55024150
chr1	55025102	55025326
chr1	55031107	55031211
chr1	55036290	55036545
chr1	55037921	55038128
chr1	55039424	55040668
chr1	55041382	55041451
chr1	55042821	55042931
chr1	55048708	55048867
chr1	55050112	55050306
chr1	55052840	55052909
chr1	55054825	55054877
chr1	55055461	55055773
chr1	55058875	55058954
chr1	55065138	55065392
chr1	55069335	55069819
chr1	55070298	55070416
chr1	55077063	55077446
chr1	55083655	55084890
chr1	55088115	55088517
chr1	55098532	55098988
chr1	55099352	55099544
chr1	55109177	55110172
chr1	55117369	55119001
chr1	55123249	55123378
chr1	55132359	55133634
chr1	55139062	55139346
chr1	55144095	55145620
chr1	55155005	55155095
chr1	55155805	55156048
chr1	55163830	55164480
chr1	55187663	55188765
chr1	55212545	55212685
chr1	55218706	55219229
chr1	55219709	55220005
chr1	55224336	55224562
chr1	55228725	55228981
chr1	55230769	55231134
chr1	55248950	55249316
chr1	55249602	55250517
chr1	55255537	55256142
chr1	55267076	55267781
chr1	55268054	55268133
chr1	55283110	55283635
chr1	55293569	55295433
chr1	55296076	55296358
chr1	55320953	55321529
chr1	55322208	55322469
chr1	55419636	55420841
chr1	55440124	55440419
chr1	55461283	55461628
chr1	55462366	55463459
chr1	55585830	55585972
chr1	55793367	55793649
chr1	55930992	55932009
chr1	55943355	55943470
chr1	56003592	56004022
chr1	56008653	56009026
chr1	56017094	56017784
chr1	56048263	56048435
chr1	57028934	57030568
chr1	57033932	57034416
chr1	57262408	57262640
chr1	57324679	57324976
chr1	57429203	57429375
chr1	57433992	57435183
chr1	57451031	57451337
chr1	57462900	57464188
chr1	57477920	57478045
chr1	57485827	57486205
chr1	57493176	57494119
chr1	57799174	57799389
chr1	57830919	57832446
chr1	57902137	57902301
chr1	58026188	58027226
chr1	58052496	58053483
chr1	58084415	58085019
chr1	58086263	58087158
chr1	58087928	58088490
chr1	58169869	58170021
chr1	58201105	58201663
chr1	58294923	58295032
chr1	58353106	58353578
chr1	58410440	58410756
chr1	58439540	58439700
chr1	58449227	58450876
chr1	58458229	58458736
chr1	58464431	58464672
chr1	58465218	58467974
chr1	58472186	58472570
chr1	58474682	58474754
chr1	58479742	58481272
chr1	58488492	58488782
chr1	58501701	58502792
chr1	58513279	58513376
chr1	58519854	58520110
chr1	58524936	58525077
chr1	58559907	58560448
chr1	58560946	58562223
chr1	58619090	58619721
chr1	58627419	58627583
chr1	58634160	58634230
chr1	58635968	58636480
chr1	58642437	58643689
chr1	58670779	58670905
chr1	58709157	58710419
chr1	58734359	58734851
chr1	58754414	58754641
chr1	58756889	58757052
chr1	58767732	58769639
chr1	58770070	58770349
chr1	58776973	58777179
chr1	58783966	58784211
chr1	58799360	58800544
chr1	58803833	58804033
chr1	58818350	58818717
chr1	58826871	58827323
chr1	58851777	58853143
chr1	58858794	58859693
chr1	58954237	58954980
chr1	58956365	58956893
chr1	58957507	58957597
chr1	58959991	58960139
chr1	58960823	58960949
chr1	58961998	58962493
chr1	58962913	58963120
chr1	58966700	58966868
chr1	58968329	58969177
chr1	58970518	58970839
chr1	58974673	58975177
chr1	58978246	58978444
chr1	58979898	58980102
chr1	58980885	58981045
chr1	58981252	58981349
chr1	58983362	58983929
chr1	58993893	58994065
chr1	58994634	58995068
chr1	59003625	59004327
chr1	59010615	59011529
chr1	59012562	59013003
chr1	59019119	59020275
chr1	59023697	59023882
chr1	59027094	59027468
chr1	59029868	59031203
chr1	59039241	59039539
chr1	59044968	59045062
chr1	59049853	59050294
chr1	59066062	59066319
chr1	59127838	59128144
chr1	59131258	59131631
chr1	59176413	59177443
chr1	59217304	59217359
chr1	59219860	59219943
chr1	59228879	59229581
chr1	59231668	59232127
chr1	59239664	59240408
chr1	59257961	59258304
chr1	59259329	59259784
chr1	59269037	59269408
chr1	59293692	59295061
chr1	59304600	59304911
chr1	59372088	59372245
chr1	59372961	59373423
chr1	59373671	59373988
chr1	59378239	59379095
chr1	59412292	59412764
chr1	59418405	59418574
chr1	59421472	59421622
chr1	59424587	59425451
chr1	59427310	59427389
chr1	59433433	59433837
chr1	59451142	59451244
chr1	59475797	59475859
chr1	59479720	59479789
chr1	59494823	59495276
chr1	59538183	59539992
chr1	59544524	59544961
chr1	59548538	59548889
chr1	59549153	59549771
chr1	59554985	59555521
chr1	59560500	59560875
chr1	59563151	59563208
chr1	59572967	59573769
chr1	59636851	59637433
chr1	59641432	59641918
chr1	59649167	59649587
chr1	59660790	59661187
chr1	59670487	59671163
chr1	59680127	59680663
chr1	59681930	59682121
chr1	59687450	59687587
chr1	59688754	59689383
chr1	59693147	59694058
chr1	59699606	59699855
chr1	59708294	59708687
chr1	59717822	59718423
chr1	59720414	59720759
chr1	59726814	59728272
chr1	59741638	59742765
chr1	59742998	59743180
chr1	59755977	59756155
chr1	59761076	59761172
chr1	59769917	59770411
chr1	59772611	59772734
chr1	59773695	59774007
chr1	59776174	59777188
chr1	59777904	59778191
chr1	59779764	59779979
chr1	59782643	59783029
chr1	59786034	59786283
chr1	59795545	59797254
chr1	59806729	59806798
chr1	59819499	59821034
chr1	59821335	59821627
chr1	59845806	59845995
chr1	59859940	59860067
chr1	59861060	59861825
chr1	59866759	59867143
chr1	59869799	59870061
chr1	59886938	59887343
chr1	59890610	59890945
chr1	59893675	59893761
chr1	59935087	59935210
chr1	59940523	59941021
chr1	59949783	59950024
chr1	59950310	59951455
chr1	59958243	59959113
chr1	59963006	59963129
chr1	59969396	59970948
chr1	59975019	59975162
chr1	59982783	59984170
chr1	59996635	59997404
chr1	59997855	59998351
chr1	60000845	60001034
chr1	60002801	60002862
chr1	60004956	60005371
chr1	60014179	60014309
chr1	60016941	60017154
chr1	60024059	60024268
chr1	60052588	60052677
chr1	60055460	60055986
chr1	60057249	60057710
chr1	60062728	60062971
chr1	60063875	60064657
chr1	60065389	60065514
chr1	60073030	60074933
chr1	60099467	60100351
chr1	60111456	60111913
chr1	60154310	60155592
chr1	60161604	60161658
chr1	60209500	60209826
chr1	60210430	60210546
chr1	60236800	60237859
chr1	60253635	60253871
chr1	60399791	60400916
chr1	60465856	60467036
chr1	60485726	60486223
chr1	60491122	60491203
chr1	60503925	60504369
chr1	60517562	60517626
chr1	60523402	60523764
chr1	60544752	60544980
chr1	60545729	60545840
chr1	60569197	60569294
chr1	60591916	60592016
chr1	60622183	60622519
chr1	60623082	60624228
chr1	60636814	60637004
chr1	60655833	60656633
chr1	60684417	60684624
chr1	60709641	60709804
chr1	60712253	60712490
chr1	60713748	60714171
chr1	60716545	60716673
chr1	60719193	60719604
chr1	60725963	60726211
chr1	60791931	60792281
chr1	60842770	60842858
chr1	60843090	60843249
chr1	60879939	60880111
chr1	60883906	60884126
chr1	60917328	60917917
chr1	60919891	60920247
chr1	61017281	61018131
chr1	61237919	61238452
chr1	61355063	61355196
chr1	61429498	61429734
chr1	61430331	61431015
chr1	61433191	61434159
chr1	61459436	61459605
chr1	61676586	61676686
chr1	61685038	61686526
chr1	61817994	61818110
chr1	62228133	62228562
chr1	62429298	62429975
chr1	62456467	62456558
chr1	62459745	62459866
chr1	62711657	62711839
chr1	62725304	62725679
chr1	62743561	62743767
chr1	62747728	62748037
chr1	62749452	62750366
chr1	62752999	62753723
chr1	62769250	62769353
chr1	62771057	62771345
chr1	62806807	62806924
chr1	62819597	62820554
chr1	62830181	62830457
chr1	62833037	62833213
chr1	62833744	62833886
chr1	62842307	62842527
chr1	62846787	62847460
chr1	62850044	62850525
chr1	62866705	62867146
chr1	62868328	62868416
chr1	62873651	62874102
chr1	62906549	62906632
chr1	62976134	62976324
chr1	63010977	63011145
chr1	63013424	63013571
chr1	63023503	63023744
chr1	63030985	63031477
chr1	63033025	63033244
chr1	63104642	63105750
chr1	63122788	63123095
chr1	63135224	63135403
chr1	63138943	63139004
chr1	63145554	63145735
chr1	63147496	63147657
chr1	63154419	63154804
chr1	63159487	63161510
chr1	63166760	63166960
chr1	63170405	63171171
chr1	63176315	63177407
chr1	63215175	63215513
chr1	63222619	63224048
chr1	63227403	63228043
chr1	63229354	63229622
chr1	63250719	63251232
chr1	63271619	63271935
chr1	63319678	63320371
chr1	63465204	63465466
chr1	63484258	63484396
chr1	63492306	63492743
chr1	63499918	63500499
chr1	63704731	63704863
chr1	63706279	63706554
chr1	63715505	63715622
chr1	63776698	63777630
chr1	63809920	63810148
chr1	64065576	64065693
chr1	64083632	64083969
chr1	64087385	64087878
chr1	64125029	64125937
chr1	64127730	64128096
chr1	64131229	64131556
chr1	64135470	64135744
chr1	64144301	64144772
chr1	64145262	64145783
chr1	64151223	64152116
chr1	64164755	64164838
chr1	64167827	64169167
chr1	64272834	64272933
chr1	64347918	64348398
chr1	64349273	64349661
chr1	64352056	64352497
chr1	64421366	64421495
chr1	64489195	64489339
chr1	64492551	64492863
chr1	64494644	64494828
chr1	64534943	64535180
chr1	64541032	64541435
chr1	64548086	64548618
chr1	64571187	64571498
chr1	64578575	64580217
chr1	64590503	64590553
chr1	64616189	64616324
chr1	64625290	64625473
chr1	64655589	64656379
chr1	64663321	64664618
chr1	64682030	64682496
chr1	64685734	64686335
chr1	64692358	64692460
chr1	64696121	64696318
chr1	64696515	64696746
chr1	64700207	64700401
chr1	64703203	64703763
chr1	64709135	64709254
chr1	64716136	64716398
chr1	64728163	64728587
chr1	64730936	64731626
chr1	64736945	64738049
chr1	64748416	64748519
chr1	64751752	64752287
chr1	64752915	64753605
